path,predicted,actual
../input/dlsprint/validation_files/common_voice_bn_31515590.mp3,মানব সুক্রাণোকোষ হল পুরুষদের প্রজনন কোষ এবং কেবল উষ্ণ পরিবেশে এটি বেঁচে থাকে,মানব শুক্রাণু কোষ হল পুরুষদের প্রজনন কোষ এবং কেবল উষ্ণ পরিবেশে এটি বেঁচে থাকে।
../input/dlsprint/validation_files/common_voice_bn_31658782.mp3,এদের দেহের গঠন তাদের অভ্যাষের সাথে সংগতি দেকে পরিবর্তিত হয়েছে,এদের দেহের গঠন তাদের অভ্যাসের সাথে সঙ্গতি রেখে পরিবর্তিত হয়েছে।
../input/dlsprint/validation_files/common_voice_bn_31658785.mp3,এটি দেশ্যমূহ নির্ভর্শীল অ্চল সমহ এবং হৌগলিক সার্থে বিশেষ অঞ্চল সমূহ প্রতিনিধিত্ব করে,"এটি দেশসমূহ, নির্ভরশীল অঞ্চলসমূহ এবং ভৌগোলিক স্বার্থে বিশেষ অঞ্চলসমূহ প্রতিনিধিত্ব করে।"
../input/dlsprint/validation_files/common_voice_bn_31658965.mp3,চলচ্চিত্রটির সঙ্গীত পরিচালনা করেছেন শাস্রত চট্টবাধ্যায়,চলচ্চিত্রটির সংগীত পরিচালনা করেছেন শাশ্বত চট্টোপাধ্যায়।
../input/dlsprint/validation_files/common_voice_bn_31524217.mp3,চলচ্চিত্রটি সমালোচক দের ইতিবাচক সমালোচনা পেয়েছে,চলচ্চিত্রটি সমালোচকদের ইতিবাচক সমালোচনা পেয়েছে।
../input/dlsprint/validation_files/common_voice_bn_31524224.mp3,অথযচ্য উপনিষদের প্রভাব এসে স্পষ্ট,অথচ উপনিষদের প্রভাব এসে স্পষ্ট।
../input/dlsprint/validation_files/common_voice_bn_31524230.mp3,এর বিপরীতে পূর্ব দেয়ালের মিহেরাবের সাথে মিল রেখে রয়েছে তিনটি প্রবেশদ্বার,এর বিপরীতে পূর্ব দেওয়ালে মিহরাবের সাথে মিল রেখে রয়েছে তিনটি প্রবেশদ্বার।
../input/dlsprint/validation_files/common_voice_bn_31537631.mp3,বিপর্জনক ত্রাপের পরিবর্তে বিপর্জনক তাপমাত্রা বন্ধবাত্রে পৌছেগালে একটি ফলসরূপ প্লাগ সুরক্ষাভাল্প হিসাবে কাজ করে,বিপজ্জনক চাপের পরিবর্তে বিপজ্জনক তাপমাত্রা বন্ধ পাত্রে পৌঁছে গেলে একটি ফলস্বরূপ প্লাগ সুরক্ষা ভালভ হিসাবে কাজ করে।
../input/dlsprint/validation_files/common_voice_bn_31537638.mp3,তার অভিনীত নাহালী নির্যাতনের উপর নির্মিত একটি বিজ্ঞাপর বেশ আলোচিত হয়েছিল,তার অভিনীত নারী নির্যাতনের ওপর নির্মিত একটি বিজ্ঞাপন বেশ আলোচিত হয়েছিল।
../input/dlsprint/validation_files/common_voice_bn_31537875.mp3,ব্রাজিলের ফুটবলের নিয়ন্ত্রণকারী সংস্থা ব্রাজিলীও ফুটবল কনফেডারেশন এই দলের নিয়নত্রণ করে,ব্রাজিলের ফুটবলের নিয়ন্ত্রণকারী সংস্থা ব্রাজিলীয় ফুটবল কনফেডারেশন এই দলের নিয়ন্ত্রণ করে।
../input/dlsprint/validation_files/common_voice_bn_31654360.mp3,এই অঞ্চলে চীতাহওয়ার খবর কাওয়া গেছে তবে তাদের রউপস্থিতির কোন প্রমাণ পাওয়া যায়নি,এই অঞ্চলে চিতা হওয়ার খবর পাওয়া গেছে তবে তাদের উপস্থিতির কোনও প্রমাণ পাওয়া যায়নি।
../input/dlsprint/validation_files/common_voice_bn_31654363.mp3,এই দলের প্রধান কার্যালয় সুরি নামে রাজধানী প্যারামেরিবই অবস্থিত,এই দলের প্রধান কার্যালয় সুরিনামের রাজধানী প্যারামারিবোয় অবস্থিত।
