path,wav2vec2,4gram
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49174ce3dc.flac,যেখানে ছিল বিটলসের সদস্যরা,যেখানে ছিল বিটলসের সদস্যরা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4917a3bcae.flac,গলাটা যেন কেপপে উঠল,গলাটা যেন কেঁপে উঠল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4917e6c562.flac,বিসিআরে ছবি দেখাতে,ভিসিআরে ছবি দেখাতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49180a2126.flac,এই নির্বাচন,এই নির্বাচন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491885cc0e.flac,নেতৃত্বে দেন,নেতৃত্বে দেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4918b6ca04.flac,প  শ্রীলঙ্কা,শ্রীলঙ্কা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49196a29ec.flac,কিছু বুঝে উঠার আগে,কিছু বুঝে ওঠার আগেই
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4919f4d768.flac,এরপর সাচজনকে,এরপর সাতজনকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491a2d92ba.flac,িক্ষকের কর্তব্য জে,শিক্ষকের কর্তব্য যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491a3d3de3.flac,জহীরের বৌ লুৎফা,জহিরের বৌ লুৎফা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491ac302be.flac,র া কেতে বসলে,খেতে বসে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491b01cca3.flac,এবং বাাল গদ্ধের,এবং বাদ্যের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491b28b1fc.flac,মুখশ,মুখ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491b7c6f39.flac,এই ধারণার উপর ভিত্তি করে,এই ধারণার ওপর ভিত্তি করে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491b9288ca.flac,লোকা মদ্রিের বারিয়ে দেয়া,লুকা মদরিচের বাড়িয়ে দেয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491ba6de22.flac,অনেক দেশ,অনেক দেশ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491bb904fe.flac,লঞ্জটি রূপে গিয়েছিল বলে,লঞ্চটি রূপে গিয়েছিল বলে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491bdf0f16.flac,সেখানেই রয়েছেন,সেখানেই রয়েছেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491c34d162.flac,ঝরের কবলে পড়ার পর,ঝড়ের কবলে পড়ার পর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491c8c0dcf.flac,জঙ্গীরা এর পর,জঙ্গিরা এর পর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491c9e702d.flac,এ বঙ আহত হয়েছে বগুলোক,এবং আহত হয়েছে বহু লোক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491cd2b3c4.flac,সংসদে এক ভাষনে,সংসদে এক ভাষণে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491d4b991b.flac,খোয়া গেছে অনেক আগে,খোয়া গেছে অনেক আগে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491d909405.flac,পানি,পানি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491e42df4e.flac,এমনকি দলের অদ্বদলের,এমনকি দলের অদ্য দলের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491e874e3d.flac,এককের রূব ভেদ্ধ,এককের রূপভেদ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491eaa01fb.flac,অনেক ক্ষেত্রে শিক্ষার্তীদের কাছে,অনেক ক্ষেত্রে শিক্ষার্থীদের কাছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491ec1893b.flac,একটি অন্তর্ভর্তীকালীন সরকার,একটি অন্তর্বর্তীকালীন সরকার
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491f1a0de8.flac,জেনে নেয়া যাগ,জেনে নেওয়া যাক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491f59f926.flac,বাংলা সাহিত্য পত্রিকা,বাংলা সাহিত্য পত্রিকা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491f6460e8.flac,যার পরিপেক্ষিতে,যার পরিপ্রেক্ষিতে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/491ff4b694.flac,ভারপ্রাপ্ত চেয়ারম্যানের,ভারপ্রাপ্ত চেয়ারম্যানের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492028ca1a.flac,তার গাছপালার তলায়,তার গাছপালার তলায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492053e42e.flac,সরাফ মামার কাছে,সরাফ মামার কাছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492088cc28.flac,এই আয়োজনকে ঘীরে,এই আয়োজনকে ঘিরে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49209172d9.flac,হাসপাতালে তার দীর্ঘম্েরাদী অবস্থানের ফলে দেশে ও দেশের বাইরে অনেককে সংখ্যায় ফেলে দেয়,হাসপাতালে তার দীর্ঘমেয়াদি অবস্থানের ফলে দেশে ও দেশের বাইরে অনেকে সংখ্যায় ফেলে দেয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4920ad964e.flac,রেল লাইন খুলে ফেলা হয়েছে,রেললাইন খুলে ফেলা হয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4920ffaeba.flac,নিজসু চিন্তা ওভবনার,নিজস্ব চিন্তা ও ভাবনার
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49210ce417.flac,াকি মা,
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492114147b.flac,একটি রক্তমাখা মাইক্রোবাস,একটি রক্তমাখা মাইক্রোবাস
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49219811fe.flac,বন্ধকি ব্যবসা নিয়ে,বন্ধকি ব্যবসা নিয়ে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4921f72efc.flac,প্রথমেই আমি তার শরিরে,প্রথমেই আমি তার শরীরে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49222ed83a.flac,রাজধানী,রাজধানী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49225ddc14.flac,অনুসার দশমিক ছয়শূন্ন ক্যারেট,অনুসারে দশমিক ছয় শূন্য ক্যারেট
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492269a600.flac,মাঠ পর্যায়ে যে পদগুলো রয়েছে,মাঠ পর্যায়ে যে পদগুলো রয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492271ced0.flac,কম্পিউটার থেকে,কম্পিউটার থেকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4922761910.flac,এ বার,
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49229660c7.flac,এ দিক থেকে,এ দিক থেকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492308051d.flac,কয়েকজন স্থানীয় নাগরি,কয়েকজন স্থানীয় নাগরিক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49232d1a15.flac,শুরু করে প্লাসটি,শুরু করে প্লাস্টিকের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/49233eb7d2.flac,প্রষ্ণয় নেই,প্রশ্ন নেই
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4923797f4e.flac,বগুড়ার জেলাপ্রাসক সফিকুর রেজা বিশ্বাস জানিয়েছেন আজ সকাল থেকে নদীর পানি কমতে শুরু করেছে,বগুড়ার জেলা প্রশাসক শফিকুর রেজা বিশ্বাস জানিয়েছেন আজ সকাল থেকে নদীর পানি কমতে শুরু করেছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4923b352bc.flac,উদ্যাপন করে,উদ্যাপন করে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492402cd7d.flac,বেরি বাধে উঠে,বেরি বাধে উঠে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4924043ee8.flac,বাত্রুমের দিকে পা বাড়ালাম,বাত রুমের দিকে পা বাড়ালাম
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492471c1ff.flac,জাতের নৌক নিয়ে,জাতের নৌক নিয়ে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4924afc82e.flac,ইসলাম মূল্যভোতকে আঘাত করে,ইসলাম মূল্যবোধকে আঘাত করে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4924dedb4f.flac,সরকার আন্তরিক হলে,সরকার আন্তরিক হলে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4924fea4e3.flac,পরিকল্পনা করে নিচ্ছেন অনেকে,পরিকল্পনা করে নিচ্ছেন অনেকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492567e3c1.flac,ঐ প্রদেশের পুলিশ প্রধান,ঐ প্রদেশের পুলিশ প্রধান
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/492576adf3.flac,সমাজের বেশ গভীরে,সমাজের বেশ গভীরে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4925a20fa0.flac,একটা চিৎকার দিল,একটা চিৎকার দিল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4925ae5d53.flac,এ আতঙ্ক রয়েছে বেশি,এ আতঙ্ক রয়েছে বেশি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/49/4925af6cf6.flac,এবারের আয়ওজন,এবারের আয়োজন
